cmun,pob_total,pob_ext
25240,1884,0.09607218683651805
25906,272,0.14338235294117646
25239,803,0.12577833125778332
25909,168,0.08928571428571429
25242,905,0.09502762430939227
25243,5493,0.19115237575095576
25244,510,0.12745098039215685
25245,536,0.10261194029850747
25247,159,0.06289308176100629
25248,1170,0.08974358974358974
25254,1039,0.1751684311838306
25249,202,0.019801980198019802
25250,395,0.05822784810126582
25251,945,0.10793650793650794
25252,717,0.05718270571827057
25253,168,0.05952380952380952
25255,482,0.056016597510373446
26001,255,0.12549019607843137
26002,1105,0.14841628959276018
26003,470,0.07234042553191489
26004,62,0
26005,3462,0.1270941652224148
26006,2433,0.093711467324291
26007,644,0.13043478260869565
26008,2732,0.19326500732064422
26009,502,0.11155378486055777
26010,102,0.049019607843137254
26011,9460,0.08911205073995772
26012,28,0.03571428571428571
26013,434,0.08294930875576037
26014,509,0.029469548133595286
26015,226,0.10619469026548672
26016,30,0
26017,426,0.04460093896713615
26018,14815,0.15140060749240636
26019,488,0.19467213114754098
26020,754,0.3037135278514589
26021,4469,0.24994405907361825
26022,200,0.035
26023,502,0.07370517928286853
26024,234,0.04700854700854701
26026,1590,0.06037735849056604
26025,86,0
26027,159,0.050314465408805034
26028,142,0.035211267605633804
26029,39,0.05128205128205128
26030,19,0.05263157894736842
26031,104,0.019230769230769232
26032,51,0.0392156862745098
26033,201,0.004975124378109453
26034,766,0.06135770234986945
26035,20,0
26036,23923,0.1344731011996823
26037,151,0.046357615894039736
26038,85,0.023529411764705882
26039,40,0
26040,97,0.21649484536082475
26041,147,0.1292517006802721
26042,1145,0.18340611353711792
26043,424,0.0589622641509434
26044,50,0.12
26045,12,0
26046,2036,0.10952848722986247
26047,2298,0.0670147954743255
26048,24,0
26049,197,0.05583756345177665
26050,142,0.08450704225352113
26051,273,0.06593406593406594
26052,157,0.03184713375796178
26053,252,0.12301587301587301
26054,319,0.009404388714733543
26055,39,0
26056,488,0.08811475409836066
26057,47,0
26058,167,0.0658682634730539
26059,1519,0.10730743910467412
26060,93,0.16129032258064516
26061,2027,0.12974839664528862
26062,96,0
26063,134,0.08208955223880597
26064,3108,0.07496782496782496
26065,50,0.1
26066,332,0.12650602409638553
26067,18,0
26068,116,0.15517241379310345
26069,255,0.050980392156862744
26070,179,0.05027932960893855
26071,11309,0.07790255548678043
26072,330,0.04242424242424243
26073,110,0.1
26074,120,0.008333333333333333
26075,440,0.12272727272727273
26076,130,0.046153846153846156
26077,18,0
26078,92,0.06521739130434782
26079,818,0.13080684596577016
26080,608,0.16940789473684212
26081,18,0.16666666666666666
26082,116,0.008620689655172414
26083,293,0.051194539249146756
26084,10193,0.12302560580790739
26086,15,0
26087,238,0.15126050420168066
26088,33,0
26089,151113,0.10630455354602185
26091,168,0.017857142857142856
26092,117,0.05128205128205128
26093,55,0.05454545454545454
26094,72,0.013888888888888888
26095,93,0.021505376344086023
26096,321,0.056074766355140186
26098,108,0.06481481481481481
26099,1654,0.11185006045949214
26100,59,0.05084745762711865
26101,39,0.05128205128205128
26102,8047,0.10227413943084379
26103,988,0.06680161943319839
26104,15,0.13333333333333333
26105,2952,0.056571815718157184
26106,86,0
26107,92,0
26109,82,0.04878048780487805
26108,282,0.03546099290780142
26110,175,0.11428571428571428
26111,286,0.038461538461538464
26112,246,0.008130081300813009
26113,31,0
26114,76,0
26115,15,0
26117,3822,0.33882783882783885
26118,71,0.04225352112676056
26119,217,0.06451612903225806
26120,2032,0.17421259842519685
26121,32,0.03125
26122,130,0.09230769230769231
26123,138,0.050724637681159424
26124,961,0.05619146722164412
26125,3722,0.14051585169263836
26126,29,0
26127,229,0.12663755458515283
26128,130,0.06923076923076923
26129,1124,0.045373665480427046
26130,222,0.05855855855855856
26131,35,0
26132,142,0.15492957746478872
26139,64,0.03125
26142,1015,0.1103448275862069
26134,88,0.045454545454545456
26135,154,0.025974025974025976
26136,107,0.06542056074766354
26138,6231,0.12903225806451613
26140,288,0.04513888888888889
26141,109,0.03669724770642202
26143,296,0.11148648648648649
26144,232,0.10775862068965517
26145,297,0.09764309764309764
26146,87,0
26147,30,0
26148,186,0.07526881720430108
26149,47,0
26150,139,0.17266187050359713
26153,10,0
26151,464,0.05172413793103448
26152,30,0
26154,10,0
26155,168,0.041666666666666664
26157,358,0.061452513966480445
26158,359,0.23119777158774374
26160,988,0.0860323886639676
26161,8,0
26162,133,0.045112781954887216
26163,169,0.01775147928994083
26164,59,0.06779661016949153
26165,390,0.041025641025641026
26166,154,0.006493506493506494
26167,67,0.1044776119402985
26168,7973,0.09043020193151888
26169,72,0
26170,597,0.1474036850921273
26171,163,0.018404907975460124
26172,27,0.037037037037037035
26173,5,0
26174,140,0.007142857142857143
26175,48,0.020833333333333332
26176,57,0.07017543859649122
26177,325,0.018461538461538463
26178,78,0.02564102564102564
26179,42,0
26180,258,0.050387596899224806
26181,14,0
26183,91,0.04395604395604396
27001,2428,0.00700164744645799
27002,1757,0.015367103016505406
27003,2008,0.022908366533864542
27004,1268,0.01498422712933754
27901,2566,0.028448947778643804
27005,2941,0.04182250935056103
27006,2827,0.045277679518924654
27007,3037,0.015805070793546264
27008,1503,0.02262142381902861
27902,9566,0.11269077984528539
27009,2235,0.02058165548098434
27010,5011,0.027938535222510476
27011,2675,0.022429906542056073
27012,1377,0.004357298474945534
27013,4227,0.02507688668086113
27016,8324,0.041806823642479576
27014,3487,0.00802982506452538
27015,4596,0.017406440382941687
27017,1018,0.0137524557956778
27018,3589,0.015324602953468934
27019,10002,0.05058988202359528
27020,3772,0.01855779427359491
27022,5505,0.03760217983651226
27023,2718,0.012141280353200883
27024,1609,0.02113113735239279
27026,2637,0.0291998483124763
27027,2181,0.05364511691884457
27028,98025,0.04730425911757205
27029,1711,0.06078316773816481
27030,3639,0.01676284693597142
27031,18599,0.05812140437657939
27032,3667,0.026724843196073083
27033,636,0.0047169811320754715
27034,1103,0.016319129646418858
27035,218,0.0871559633027523
27037,1114,0.008976660682226212
27038,1018,0.023575638506876228
27039,5093,0.013744354997054781
27040,3414,0.021382542472173402
27041,2539,0.05001969279243797
27042,1820,0.016483516483516484
27043,1388,0.019452449567723344
27044,3056,0.013416230366492147
27045,1032,0.014534883720930232
27047,1685,0.018397626112759646
27046,1616,0.019183168316831683
27048,2283,0.0319754708716601
27049,1487,0.03496973772696705
27050,3257,0.02486951182069389
27056,1501,0.072618254497002
27051,9900,0.05
27052,970,0.026804123711340205
27053,543,0.016574585635359115
27054,1255,0.019123505976095617
27055,1293,0.015467904098994586
27057,13345,0.04233795428999625
27058,3743,0.039540475554368154
27059,2301,0.03954802259887006
27060,2830,0.03568904593639576
27061,1121,0.01784121320249777
27062,643,0.013996889580093312
27063,2004,0.03093812375249501
27064,1723,0.022634939059779455
27065,14226,0.02762547448334036
27066,15510,0.05647969052224371
27021,1841,0.014122759369907659
27025,3314,0.047978273989136996
28001,65,0.015384615384615385
28002,4559,0.13292388681728448
28003,195,0.015384615384615385
28004,9353,0.12937025553298406
28005,193751,0.15389856052355858
28006,116037,0.1327679964149366
28007,169502,0.0931493433705797
28008,2698,0.1682727946627131
28009,20473,0.10008303619401163
28010,14364,0.07066276803118908
28011,601,0.17470881863560733
28012,1272,0.10377358490566038
28013,59037,0.11970459203550315
28014,54554,0.2142464347252264
28015,30052,0.06405563689604685
28016,93,0.053763440860215055
28017,1638,0.057387057387057384
28018,5564,0.1180805176132279
28019,1627,0.07744314689612784
28021,741,0.0796221322537112
28020,198,0.08585858585858586
28022,52626,0.06690609204575686
28023,7399,0.1032571969185025
28024,205,0.1073170731707317
28025,525,0.10095238095238095
28026,10596,0.19714986787466968
28027,1875,0.2176
28028,2486,0.10378117457763475
28029,712,0.0702247191011236
28030,2613,0.17451205510907003
28031,3049,0.17612331912102328
28032,7226,0.1004705231109881
28033,6075,0.16872427983539096
28034,423,0.054373522458628844
28035,1905,0.14540682414698164
28036,3707,0.06528189910979229
28037,1980,0.10656565656565657
28038,6948,0.11658031088082901
28039,149,0.06711409395973154
28051,2240,0.1
28052,5239,0.10555449513265891
28040,24087,0.14912608460995558
28041,7280,0.11923076923076924
28046,6781,0.13670550066361895
28047,63074,0.1694200462948283
28043,7902,0.07428499114148317
28042,1685,0.11632047477744807
28045,49498,0.11962099478766819
28044,9124,0.1180403331871986
28048,697,0.06456241032998565
28049,81860,0.16622281944783776
28050,6310,0.06434231378763867
28053,10061,0.07215982506709075
28054,15842,0.10396414594116904
28055,1236,0.17475728155339806
28056,1554,0.24903474903474904
28057,2181,0.07977991746905089
28058,193586,0.10209932536443751
28059,6541,0.15318758599602508
28060,1985,0.0871536523929471
28061,33379,0.15869259115012432
28062,348,0.05747126436781609
28063,318,0.06918238993710692
28064,188,0.10106382978723404
28065,180747,0.12347646157335945
28066,10178,0.07408135193554725
28067,6119,0.11881026311488806
28068,15785,0.10370605004751346
28069,48,0
28070,148,0.08108108108108109
28071,89,0.16853932584269662
28072,8222,0.09863780102164924
28073,19587,0.13228161535712463
28074,188425,0.09904205917473796
28075,8673,0.10388562204542834
28076,559,0.1735241502683363
28901,1266,0.20853080568720378
28078,47,0.06382978723404255
28079,3223334,0.1319248951551406
28080,71785,0.10754335864038449
28082,8597,0.11306269628940328
28083,13959,0.12608353033884948
28084,23241,0.13235230842046383
28085,5897,0.14871968797693744
28086,8666,0.21924763443341796
28087,4328,0.1060536044362292
28088,363,0.05785123966942149
28089,5021,0.05915156343357897
28090,12697,0.08828857210364653
28091,7553,0.12233549582947173
28092,207095,0.11216108549216543
28093,2911,0.12057712126417039
28094,1397,0.16893342877594847
28095,2601,0.19761630142252978
28096,28305,0.10291467938526762
28097,122,0.00819672131147541
28099,2819,0.19191202554097198
28100,6154,0.13763405914852128
28101,346,0.14739884393063585
28102,1202,0.13227953410981697
28104,24521,0.12156926715876187
28106,128256,0.20404503493013973
28107,523,0.045889101338432124
28108,5746,0.18221371388792204
28109,2475,0.2391919191919192
28110,2831,0.15789473684210525
28111,821,0.09744214372716199
28112,187,0.0481283422459893
28113,51541,0.10028909023883899
28114,171,0.05263157894736842
28115,86172,0.08036253075244859
28116,1120,0.12142857142857143
28117,117,0.017094017094017096
28118,60,0.016666666666666666
28902,642,0.06853582554517133
28119,3357,0.10694072088173964
28120,1663,0.20384846662657846
28121,247,0.0728744939271255
28122,706,0.09348441926345609
28123,85893,0.08599070937096155
28124,87,0.14942528735632185
28125,4159,0.08752103871122865
28126,48,0.125
28127,95550,0.08268969126111983
28128,527,0.06641366223908918
28129,13273,0.1389286521509832
28130,39466,0.1322404094663761
28131,18088,0.09564352056612119
28132,18784,0.17605408858603067
28133,8318,0.12659293099302718
28134,87724,0.09968765674159866
28135,1182,0.07698815566835872
28136,850,0.07294117647058823
28137,2542,0.0995279307631786
28138,74,0.10810810810810811
28140,4066,0.03369404820462371
28141,9095,0.10643210555250138
28143,80,0.0375
28144,8694,0.09535311709224753
28145,3725,0.11731543624161074
28146,2604,0.17857142857142858
28147,1304,0.07438650306748466
28148,129729,0.1548998296448751
28149,8582,0.08366348170589606
28150,4298,0.043973941368078175
28151,4724,0.15135478408128705
28152,23361,0.06827618680707162
28153,975,0.0841025641025641
28154,7760,0.09961340206185568
28903,46750,0.06725133689839573
28155,626,0.07827476038338659
28156,1510,0.11655629139072848
28157,903,0.10741971207087486
28158,927,0.10571736785329018
28159,761,0.08278580814717477
28160,12280,0.11864820846905537
28161,74745,0.09161816843936049
28162,4039,0.09457786580836841
28163,574,0.08710801393728224
28164,4384,0.1197536496350365
28165,2840,0.2045774647887324
28166,432,0.1111111111111111
28167,12193,0.09997539571885508
28168,1942,0.16374871266735325
28169,2081,0.08889956751561749
28171,6409,0.17085348728350758
28170,3363,0.09961344038061255
28172,13421,0.06579241487221518
28173,699,0.12446351931330472
28174,2501,0.13034786085565775
28175,1420,0.13450704225352111
28176,21000,0.1585238095238095
28178,1547,0.07950872656755009
28177,17127,0.11572371109943365
28179,1967,0.10981189628876462
28180,7291,0.10698120971060211
28181,27596,0.08077257573561386
28182,258,0.1124031007751938
28183,1620,0.1419753086419753
29001,5366,0.04062616474096161
29002,2239,0.3858865564984368
29003,1105,0.034389140271493215
29004,394,0.1116751269035533
29005,6367,0.13727029998429402
29006,778,0.028277634961439587
29007,39911,0.07629475583172558
29008,24123,0.20001658168552833
29009,1802,0.04550499445061043
29010,1984,0.03679435483870968
29011,3770,0.08116710875331565
29012,12951,0.09211643888502818
29013,2015,0.07890818858560794
29014,252,0.05555555555555555
29015,41154,0.04164844243572921
29016,391,0.2531969309462916
29017,8288,0.06563706563706563
29018,2493,0.03810669875651825
29019,1177,0.135089209855565
29020,4147,0.030142271521581866
29021,169,0.07692307692307693
29022,225,0.09777777777777778
29023,7989,0.6377519088747027
29024,443,0.03160270880361174
29025,67746,0.2389513772030821
29026,1496,0.21858288770053477
29027,2999,0.04334778259419807
29028,1488,0.03024193548387097
29029,458,0.034934497816593885
29030,933,0.031082529474812434
29031,1823,0.014810751508502468
29032,8517,0.042972877773864035
29033,1620,0.21975308641975308
29034,732,0.26229508196721313
29035,1691,0.020106445890005913
29036,748,0.0427807486631016
29037,247,0.06882591093117409
29038,25758,0.060136656572715275
29039,3507,0.06159110350727117
29040,2510,0.08286852589641434
29041,6121,0.2865544845613462
29042,21716,0.16563823908638792
29043,3392,0.11143867924528301
29044,1323,0.3439153439153439
29045,3745,0.45180240320427234
29046,3181,0.039610185476265325
29047,1392,0.042385057471264365
29049,3671,0.06319803868155816
29048,1595,0.012539184952978056
29050,614,0.250814332247557
29051,67012,0.21612547006506297
29052,248,0.04435483870967742
29053,3086,0.32825664290343487
29054,75396,0.31834580083824077
29055,2554,0.12685982772122162
29056,1573,0.17546090273363002
29057,393,0.08142493638676845
29058,2182,0.16727772685609532
29059,3310,0.0202416918429003
29060,762,0.006561679790026247
29061,1458,0.16529492455418382
29062,863,0.06025492468134415
29063,376,0.08776595744680851
29064,559,0.06440071556350627
29065,225,0.08888888888888889
29066,442,0.1085972850678733
29067,571026,0.07628899559739837
29068,14977,0.35394271215864326
29069,141463,0.2364646586033097
29070,80630,0.3114225474389185
29071,1230,0.05853658536585366
29072,5020,0.19601593625498007
29073,2523,0.18034086405073324
29903,585,0.02735042735042735
29074,970,0.05567010309278351
29075,21061,0.24913346944589526
29076,3568,0.20823991031390135
29077,253,0.03162055335968379
29079,3068,0.09061277705345502
29080,9118,0.05582364553630182
29081,294,0.06462585034013606
29082,46093,0.06604039658950384
29083,2701,0.09774157719363198
29084,33978,0.03031373241509212
29085,174,0.08045977011494253
29086,1658,0.43546441495778043
29087,606,0.3448844884488449
29904,477,0.031446540880503145
29088,3356,0.022943980929678188
29089,3818,0.01754845468831849
29090,2083,0.06240998559769563
29901,68262,0.20052152002578302
29091,16465,0.3090191314910416
29092,715,0.04195804195804196
29093,2568,0.01985981308411215
29094,80817,0.09224544340918371
29095,4218,0.06377430061640588
29902,3288,0.04105839416058394
29098,1490,0.03825503355704698
29096,3373,0.029054254372961757
29097,5300,0.04830188679245283
29099,2020,0.4415841584158416
29100,2880,0.02326388888888889
30001,6063,0.11248556820056078
30002,13030,0.08925556408288565
30003,35031,0.11743883988467357
30004,1361,0.009551800146950772
30005,41622,0.0858680505501898
30902,15674,0.34649738420313897
30006,1022,0.06457925636007827
30007,9525,0.13018372703412073
30008,21657,0.19162395530313525
30009,19053,0.16884480134362043
30010,11274,0.22636153982614865
30011,6564,0.12583790371724557
30012,11547,0.04416731618602234
30013,10165,0.11372356123954747
30014,2045,0.05965770171149144
30015,25730,0.07248348231636223
30016,213943,0.1069163281808706
30017,15022,0.08673944880841433
30018,11565,0.0872460008646779
30019,34889,0.08054114477342429
30020,10060,0.19652087475149105
30021,16184,0.2624814631735047
30022,25547,0.16111480800093944
30023,5196,0.0825635103926097
30024,93079,0.2025376293256266
30025,7002,0.11996572407883462
30026,31562,0.36461567708003295
30027,70964,0.10481370835916803
30028,7954,0.04337440281619311
30029,16790,0.11137581893984515
30030,447182,0.11144008479768863
30031,500,0.004
30032,3842,0.0952628839146278
30033,14981,0.15699886522929044
30034,1301,0.03766333589546503
30035,31905,0.23993104529070677
30036,25167,0.23880478404259547
30901,16105,0.17038186898478733
30037,35614,0.29836581119784356
30038,21375,0.06685380116959064
30039,31639,0.2077183223237144
30040,879,0.055745164960182024
30041,19907,0.09609685035414678
30042,2758,0.07070340826686004
30043,34234,0.06823625635333294
31001,87,0
31002,550,0.05272727272727273
31003,121,0
31004,33,0
31005,356,0.10674157303370786
31006,2483,0.09343536045106726
31007,156,0.038461538461538464
31008,72,0
31009,791,0.041719342604298354
31011,850,0.029411764705882353
31012,983,0.08850457782299084
31010,7407,0.07168894289185905
31013,730,0.00684931506849315
31014,340,0.08823529411764706
31015,2715,0.12965009208103132
31016,10739,0.07123568302449018
31017,485,0.032989690721649485
31018,568,0.07570422535211267
31019,2624,0.13185975609756098
31020,525,0.024761904761904763
31025,949,0.02845100105374078
31021,70,0.04285714285714286
31023,10512,0.051464992389649925
31024,116,0
31022,614,0.011400651465798045
31026,157,0.006369426751592357
31027,1124,0.04448398576512456
31028,264,0.056818181818181816
31029,1117,0.06982990152193375
31030,157,0.06369426751592357
31031,275,0.0036363636363636364
31032,2315,0.126133909287257
31033,53,0
31034,36,0.05555555555555555
31035,55,0
31036,1047,0.021012416427889206
31037,106,0.02830188679245283
31038,1669,0.040143798681845415
31039,118,0.09322033898305085
31040,212,0.014150943396226415
31058,242,0.02066115702479339
31041,2331,0.06006006006006006
31042,3853,0.1492343628341552
31043,32,0
31044,345,0.017391304347826087
31901,20039,0.09706073157343181
31045,639,0.02034428794992175
31046,58,0.017241379310344827
31047,262,0.022900763358778626
31048,219,0.0821917808219178
31049,839,0.02026221692491061
31050,7749,0.052006710543295906
31137,227,0.00881057268722467
31051,275,0.03272727272727273
31052,125,0.024
31250,3761,0.0824248869981388
31053,610,0.07868852459016394
31905,3941,0.06318193351941132
31902,7011,0.08172871202396234
31903,10167,0.1251106521097669
31054,607,0.08896210873146623
31055,352,0.048295454545454544
31253,171,0.005847953216374269
31056,204,0.024509803921568627
31057,2223,0.0935672514619883
31059,208,0.004807692307692308
31060,18934,0.09263758318369071
31061,57,0.03508771929824561
31062,1364,0.0872434017595308
31063,97,0.041237113402061855
31064,1993,0.1811339688911189
31065,2702,0.1687638786084382
31066,1039,0.10875842155919153
31067,2455,0.10020366598778004
31068,3818,0.11341016238868518
31069,980,0.036734693877551024
31070,4109,0.20150888293988806
31071,17,0
31193,1842,0.029315960912052116
31072,7823,0.14380672376326217
31074,490,0.012244897959183673
31075,141,0.06382978723404255
31076,3850,0.06363636363636363
31077,7707,0.15219929933826393
31078,3148,0.10673443456162643
31079,75,0.09333333333333334
31080,599,0.04006677796327212
31081,431,0.009280742459396751
31221,1729,0.11278195488721804
31083,77,0.05194805194805195
31087,219,0.0365296803652968
31089,298,0.0436241610738255
31090,152,0.013157894736842105
31091,384,0.044270833333333336
31092,789,0.025348542458808618
31094,119,0
31095,76,0.02631578947368421
31096,103,0
31097,13673,0.08644774372851605
31098,2600,0.04
31099,65,0.12307692307692308
31082,805,0.05093167701863354
31084,2503,0.033559728326008786
31085,633,0.04739336492890995
31100,284,0.007042253521126761
31101,1804,0.037694013303769404
31093,306,0.026143790849673203
31102,150,0.013333333333333334
31103,42,0
31104,2306,0.12055507372072853
31105,2017,0.10560237977193852
31106,983,0.08748728382502544
31107,2485,0.19154929577464788
31108,2487,0.11660635303578609
31109,2213,0.03524627202892002
31110,100,0.02
31111,95,0.010526315789473684
31112,89,0
31113,146,0.00684931506849315
31114,479,0.03966597077244259
31115,189,0.015873015873015872
31116,74,0.10810810810810811
31117,705,0.024113475177304965
31118,163,0
31119,40,0
31120,444,0.02252252252252252
31121,78,0.038461538461538464
31256,106,0
31122,7014,0.05674365554605076
31124,253,0.023715415019762844
31259,622,0.04019292604501608
31125,325,0.024615384615384615
31126,425,0.01647058823529412
31127,176,0
31904,2209,0.1231326392032594
31128,420,0.04285714285714286
31129,504,0.04365079365079365
31130,382,0.02617801047120419
31131,1199,0.041701417848206836
31132,176,0.06818181818181818
31133,44,0
31134,191,0.010471204188481676
31135,106,0.018867924528301886
31136,550,0.034545454545454546
31138,1272,0.049528301886792456
31139,172,0.011627906976744186
31140,147,0
31141,119,0.05042016806722689
31142,2060,0.18155339805825244
31143,103,0.02912621359223301
31144,967,0.03412616339193381
31145,187,0.0053475935828877
31146,31,0
31147,113,0.017699115044247787
31148,110,0.13636363636363635
31149,2898,0.041407867494824016
31908,1535,0.08469055374592833
31150,232,0.008620689655172414
31151,60,0.016666666666666666
31152,1725,0.1408695652173913
31153,2735,0.04460694698354662
31154,242,0.008264462809917356
31155,291,0.037800687285223365
31156,297,0.016835016835016835
31157,4764,0.12573467674223343
31158,294,0.02040816326530612
31159,1317,0.05011389521640091
31160,130,0.05384615384615385
31248,358,0.15363128491620112
31161,437,0.041189931350114416
31162,52,0.019230769230769232
31163,2862,0.14709993011879804
31164,747,0.16198125836680052
31165,3534,0.08432371250707414
31166,292,0.05136986301369863
31167,1057,0.046357615894039736
31168,277,0.021660649819494584
31169,3397,0.2042979099205181
31170,56,0.017857142857142856
31171,850,0.058823529411764705
31172,466,0.034334763948497854
31173,1088,0.08915441176470588
31174,120,0.008333333333333333
31175,77,0.07792207792207792
31176,4088,0.1223091976516634
31177,327,0.08868501529051988
31178,646,0.13622291021671826
31179,639,0.10015649452269171
31180,239,0.029288702928870293
31181,142,0
31182,34,0
31088,8224,0.07879377431906615
31183,912,0.0712719298245614
31185,530,0.02830188679245283
31184,77,0
31186,369,0.013550135501355014
31187,121,0.06611570247933884
31188,363,0.03856749311294766
31189,1497,0.09552438209752839
31190,51,0
31191,3931,0.07657084711269398
31192,204,0.03431372549019608
31195,197,0.005076142131979695
31196,36,0
31197,79,0
31906,3996,0.07007007007007007
31198,48,0
31199,147,0.013605442176870748
31211,21,0.047619047619047616
31200,919,0.031556039173014146
31201,199066,0.09817347010539218
31202,5823,0.07882534775888717
31203,31,0
31204,37,0
31205,493,0.012170385395537525
31206,2843,0.09848751319029195
31207,349,0.03151862464183381
31208,3742,0.1648850881881347
31209,174,0.034482758620689655
31210,208,0.03365384615384615
31212,144,0
31213,116,0.017241379310344827
31214,110,0.00909090909090909
31215,6241,0.0914917481172889
31217,398,0.10301507537688442
31216,4960,0.05725806451612903
31219,100,0.12
31220,886,0.05417607223476298
31222,62,0
31223,1294,0.14605873261205565
31224,1180,0.1288135593220339
31225,57,0.2982456140350877
31226,671,0.04918032786885246
31227,10605,0.0875058934464875
31228,598,0.030100334448160536
31229,42,0
31230,104,0
31231,122,0.03278688524590164
31232,35593,0.1259798274941702
31233,134,0.20149253731343283
31234,177,0.02824858757062147
31123,805,0.058385093167701865
31235,177,0.02824858757062147
31236,1655,0.045317220543806644
31237,212,0.014150943396226415
31238,137,0.06569343065693431
31239,355,0.03943661971830986
31240,675,0.04148148148148148
31241,133,0.007518796992481203
31242,308,0.02922077922077922
31244,180,0.016666666666666666
31243,374,0.040106951871657755
31245,88,0.022727272727272728
31246,164,0.054878048780487805
31247,160,0.025
31086,20774,0.05684990853952056
31194,415,0.021686746987951807
31260,1508,0.03116710875331565
31249,2373,0.09734513274336283
31251,4156,0.07603464870067372
31252,95,0
31254,2841,0.17775431186202043
31255,120,0.016666666666666666
31257,1186,0.047217537942664416
31258,10150,0.0645320197044335
31261,297,0.09764309764309764
31262,295,0.023728813559322035
31073,361,0.05817174515235457
31907,14891,0.054798200255187696
31263,316,0.0189873417721519
31264,225,0.02666666666666667
31265,112,0.2767857142857143
32001,6110,0.03011456628477905
32002,2265,0.022516556291390728
32003,995,0.011055276381909548
32004,1806,0.019933554817275746
32005,968,0.09090909090909091
32006,1591,0.01948460087994972
32007,1547,0.023270846800258566
32008,10951,0.0389918728883207
32009,13463,0.07591175815197207
32010,404,0.01485148514851485
32011,973,0.01644398766700925
32012,809,0.011124845488257108
32013,2299,0.031752936059156155
32014,1199,0.029190992493744787
32015,917,0.019629225736095966
32016,779,0.038510911424903725
32018,1317,0.02050113895216401
32017,1574,0.17153748411689962
32019,13939,0.04828179926824019
32020,2643,0.01362088535754824
32022,1380,0.029710144927536233
32021,1001,0.02197802197802198
32023,1224,0.011437908496732025
32024,5533,0.028375203325501537
32025,1140,0.035964912280701755
32029,466,0.01072961373390558
32026,3049,0.019022630370613317
32027,1105,0.02262443438914027
32028,1700,0.02823529411764706
32030,1166,0.12264150943396226
32031,1134,0.014109347442680775
32033,750,0.030666666666666665
32034,1308,0.10703363914373089
32035,1477,0.012186865267433988
32038,455,0.013186813186813187
32039,1287,0.016317016317016316
32040,1583,0.025900189513581806
32041,807,0.02973977695167286
32042,1732,0.06639722863741339
32043,2890,0.030795847750865052
32044,890,0.015730337078651686
32045,2767,0.014094687387061799
32046,1227,0.017114914425427872
32047,1911,0.023547880690737835
32048,1039,0.1068334937439846
32049,722,0.012465373961218837
32050,2602,0.030361260568793236
32051,1486,0.02759084791386272
32052,2011,0.013426156141223273
32053,1766,0.15005662514156284
32054,105505,0.04591251599450263
32055,1383,0.02096890817064353
32056,1759,0.07333712336554861
32057,564,0.01773049645390071
32058,6254,0.022065877838183562
32059,1871,0.012292891501870658
32060,889,0.02699662542182227
32061,1140,0.02982456140350877
32063,2118,0.037299338999055714
32064,554,0.021660649819494584
32062,830,0.01325301204819277
32065,699,0.02575107296137339
32066,611,0.027823240589198037
32067,1282,0.00546021840873635
32068,1540,0.03636363636363636
32069,5028,0.032219570405727926
32071,1568,0.03826530612244898
32072,4359,0.04129387474191328
32073,1448,0.015193370165745856
32074,1091,0.025664527956003668
32075,5249,0.03333968374928558
32076,2191,0.01734367868553172
32070,549,0.00546448087431694
32077,1213,0.020610057708161583
32078,1189,0.01345668629100084
32079,1443,0.017325017325017324
32080,332,0.02710843373493976
32081,2368,0.03589527027027027
32082,1288,0.019409937888198756
32083,904,0.024336283185840708
32084,933,0.00964630225080386
32085,13817,0.09893609321849894
32086,2929,0.02219187435984978
32087,1904,0.02153361344537815
32088,1746,0.03436426116838488
32089,1317,0.02201974183750949
32090,829,0.022919179734620022
32091,1912,0.04236401673640167
32092,535,0.014953271028037384
32032,9836,0.04727531516876779
32036,1418,0.011988716502115656
32037,741,0.02699055330634278
33001,1697,0.02828520919269299
33002,10808,0.020817912657290896
33003,675,0.014814814814814815
33004,78715,0.03423743886171632
33005,1522,0.0164257555847569
33006,1700,0.02176470588235294
33007,1571,0.0120942075111394
33008,2002,0.046453546453546456
33009,1035,0.06280193236714976
33010,1985,0.02065491183879093
33012,6278,0.05734310289901243
33011,12579,0.02798314651403132
33013,477,0.010482180293501049
33014,10444,0.0259479126771352
33015,1553,0.014166130070830651
33016,22464,0.018874643874643875
33017,3470,0.017867435158501442
33018,3336,0.02038369304556355
33019,3332,0.034213685474189674
33020,15721,0.021945168882386616
33021,5078,0.02934226073257188
33022,949,0.015806111696522657
33023,3830,0.015926892950391645
33024,271843,0.04535338412245303
33025,10427,0.02196221348422365
33026,9839,0.04126435613375343
33027,853,0.016412661195779603
33028,1301,0.022290545734050732
33029,352,0.008522727272727272
33030,1022,0.010763209393346379
33031,39984,0.023109243697478993
33032,13087,0.017880339267975855
33033,11086,0.03112033195020747
33035,13676,0.024349224919567126
33036,13639,0.04017889874624239
33037,38428,0.023394399916727385
33038,2631,0.0266058532877233
33039,1846,0.018418201516793065
33040,5334,0.027746531683539556
33041,8409,0.029611130931145202
33042,5167,0.028449777433713953
33043,740,0.02972972972972973
33044,220020,0.05773566039450959
33045,5353,0.0539884177096955
33046,531,0.005649717514124294
33047,1246,0.014446227929373997
33048,146,0.0273972602739726
33049,7101,0.029714124771158992
33050,598,0.006688963210702341
33051,8282,0.04250181115672543
33052,737,0.012211668928086838
